id,lyric,line
151,With your hair falling into place like dominoes,33
151,My mind turns your life into folklore,34
151,I can't dare to dream about you anymore,35
151,At dinner parties I won't call you out on your contrarian shit,36
151,And the coastal town we never found will never see a love as pure as it,37
151,'Cause it fades into the gray of my day-old tea,38
151,'Cause it will never be,39
151,"Gleaming, twinkling",40
151,Eyes like sinking ships on waters,41
151,"So inviting, I almost jump in",42
152,If I wanted to know who you were hanging with,1
152,"While I was gone, I would've asked you",2
152,"It's the kind of cold, fogs up windshield glass",3
152,But I felt it when I passed you,4
152,"There's an ache in you, put there by the ache in me",5
152,But if it's all the same to you,6
152,It's the same to me,7
152,So we could call it even,8
152,"You could call me ""babe"" for the weekend",9
152,"​'Tis the damn season, write this down",10
152,I'm stayin' at my parents' house,11
152,And the road not taken looks real good now,12
152,And it always leads to you and my hometown,13
152,I parkеd my car right between the Methodist,14
152,And thе school that used to be ours,15
152,The holidays linger like bad perfume,16
152,"You can run, but only so far",17
152,"I escaped it too, remember how you watched me leave",18
152,"But if it's okay with you, it's okay with me",19
152,We could call it even,20
152,"You could call me ""babe"" for the weekend",21
152,"​'Tis the damn season, write this down",22
152,I'm stayin' at my parents' house,23
152,And the road not taken looks real good now,24
152,"Time flies, messy as the mud on your truck tires",25
152,"Now I'm missing your smile, hear me out",26
152,We could just ride around,27
152,And the road not taken looks real good now,28
152,And it always leads to you and my hometown,29
152,Sleep in half the day just for old times' sake,30
152,I won't ask you to wait if you don't ask me to stay,31
152,So I'll go back to L.A. and the so-called friends,32
152,Who'll write books about me if I ever make it,33
152,And wonder about the only soul,34
152,Who can tell which smiles I'm fakin',35
152,And the heart I know I'm breakin' is my own,36
152,To leave the warmest bed I've ever known,37
152,We could call it even,38
152,Even though I'm leaving,39
152,And I'll be yours for the weekend,40
152,​'Tis the damn season,41
152,We could call it even,42
152,"You could call me ""babe"" for the weekend",43
152,"​'Tis the damn season, write this down",44
152,I'm stayin' at my parents' house,45
152,And the road not taken looks real good now,46
152,"Time flies, messy as the mud on your truck tires",47
152,"Now I'm missing your smile, hear me out",48
152,We could just ride around,49
152,And the road not taken looks real good now,50
152,And it always leads to you and my hometown,51
152,It always leads to you and my hometown,52
153,I sit and watch you reading with your head low,1
153,I wake and watch you breathing with your eyes closed,2
153,I sit and watch you,3
153,I notice everything you do or don't do,4
153,"You're so much older and wiser, and I",5
153,I wait by the door like I'm just a kid,6
153,Use my best colors for your portrait,7
153,Lay the table with the fancy shit,8
153,And watch you tolerate it,9
153,"If it's all in my head, tell me now",10
153,Tell me I've got it wrong somehow,11
153,I know my love should be celebrated,12
153,But you tolerate it,13
153,I greet you with a battle hero's welcome,14
153,I take your indiscretions all in good fun,15
153,"I sit and listеn, I polish plates until they gleam and glistеn",16
153,You're so much older and wiser and I,17
153,I wait by the door like I'm just a kid,18
153,Use my best colors for your portrait,19
153,Lay the table with the fancy shit,20
153,And watch you tolerate it,21
153,"If it's all in my head, tell me now",22
153,Tell me I've got it wrong somehow,23
153,I know my love should be celebrated,24
153,But you tolerate it,25
153,"While you were out building other worlds, where was I?",26
153,Where's that man who'd throw blankets over my barbed wire?,27
153,"I made you my temple, my mural, my sky",28
153,Now I'm begging for footnotes in the story of your life,29
153,Drawing hearts in the byline,30
153,Always taking up too much space or time,31
153,"You assume I'm fine, but what would you do if I",32
153,Break free and leave us in ruins,33
153,Took this dagger in me and removed it,34
153,"Gain the weight of you, then lose it",35
153,"Believe me, I could do it",36
153,"If it's all in my head, tell me now",37
153,Tell me I've got it wrong somehow,38
153,I know my love should be celebrated,39
153,But you tolerate it,40
153,I sit and watch you,41
154,He did it,1
154,He did it,2
154,Este's a friend of mine,3
154,We meet up every Tuesday night for dinner and a glass of wine,4
154,Este's been losin' sleep,5
154,"Her husband's actin' different, and it smells like infidelity",6
154,"She says, ""That ain't my Merlot on his mouth",7
154,"That ain't my jewelry on our joint account""",8
154,"No, there ain't no doubt",9
154,I think I'm gonna call him out,10
154,"She says, ""I think he did it, but I just can't prove it""",11
154,"I think he did it, but I just can't prove it",12
154,"I think he did it, but I just can't prove it",13
154,"No, no body, no crime",14
154,But I ain't lettin' up until the day I die,15
154,"No, no",16
154,I think he did it,17
154,"No, no",18
154,He did it,19
154,Este wasn't there Tuesday night at Olive Gardеn,20
154,At her job or anywhere,21
154,Hе reports his missing wife,22
154,And I noticed when I passed his house,23
154,His truck has got some brand new tires,24
154,And his mistress moved in,25
154,Sleeps in Este's bed and everything,26
154,"No, there ain't no doubt",27
154,"Somebody's gotta catch him out, 'cause",28
154,"I think he did it, but I just can't prove it (He did it)",29
154,"I think he did it, but I just can't prove it (He did it)",30
154,"I think he did it, but I just can't prove it",31
154,"No, no body, no crime",32
154,But I ain't lettin' up until the day I die,33
154,"No, no",34
154,I think he did it,35
154,"No, no",36
154,He did it,37
154,Good thing my daddy made me get a boating license when I was fifteen,38
154,And I've cleaned enough houses to know how to cover up a scene,39
154,Good thing Este's sister's gonna swear she was with me,40
154,"(She was with me, dude)",41
154,Good thing his mistress took out a big life insurance policy,42
154,"They think she did it, but they just can't prove it",43
154,"They think she did it, but they just can't prove it",44
154,"She thinks I did it, but she just can't prove it",45
154,"No, no body, no crime",46
154,I wasn't lettin' up until the day he—,47
154,"No, no body, no crime",48
154,I wasn't lettin' up until the day he—,49
154,"No, no body, no crime",50
154,I wasn't lettin' up until the day he died,51
155,"Honey, when I'm above the trees",1
155,I see this for what it is,2
155,"But now I'm right down in it, all the years I've given",3
155,Is just shit we're dividin' up,4
155,Showed you all of my hiding spots,5
155,I was dancing when the music stopped,6
155,"And in the disbelief, I can't face reinvention",7
155,I haven't met the new me yet,8
155,There'll be happiness after you,9
155,But there was happiness because of you,10
155,Both of these things can be true,11
155,There is happiness,12
155,Past the blood and bruise,13
155,Past the curses and cries,14
155,Beyond the terror in the nightfall,15
155,Haunted by the look in my eyes,16
155,That would've loved you for a lifetime,17
155,Leave it all behind,18
155,And there is happiness,19
155,"Tell me, when did your winning smile",20
155,Begin to look like a smirk?,21
155,When did all our lessons start to look like weapons,22
155,Pointed at my deepest hurt?,23
155,I hope she'll be a beautiful fool,24
155,Who takes my spot next to you,25
155,"No, I didn't mean that",26
155,"Sorry, I can't see facts through all of my fury",27
155,You haven't met the new me yet,28
155,Joeboy 'Sip (Alcohol)' Official Lyrics & Meaning | Verified,29
155,There'll be happiness after me,30
155,But there was happiness because of me,31
155,"Both of these things, I believe",32
155,There is happiness,33
155,"In our history, across our great divide",34
155,There is a glorious sunrise,35
155,Dappled with the flickers of light,36
155,"From the dress I wore at midnight, leave it all behind",37
155,And there is happiness,38
155,I can't make it go away by making you a villain,39
155,I guess it's the price I paid for seven years in Heaven,40
155,And I pulled your body into mine,41
155,"Every goddamn night, now I get fake niceties",42
155,No one teaches you what to do,43
155,When a good man hurts you,44
155,And you know you hurt him too,45
155,"Honey, when I'm above the trees",46
155,I see it for what it is,47
155,But now my eyes leak acid rain on the pillow where you used to lay your head,48
155,After giving you the best I had,49
155,Tell me what to give after that,50
155,All you want from me now is the green light of forgiveness,51
155,You haven't met the new me yet,52
155,And I think she'll give you that,53
155,There'll be happiness after you,54
155,But there was happiness because of you too,55
155,Both of these things can be true,56
155,There is happiness,57
155,"In our history, across our great divide",58
155,There is a glorious sunrise,59
155,Dappled with the flickers of light,60
155,"From the dress I wore at midnight, leave it all behind",61
155,"Oh, leave it all behind",62
155,Leave it all behind,63
155,And there is happiness,64
156,"Hey, Dorothea, do you ever stop and think about me?",1
156,When we were younger down in the park,2
156,"Honey, making a lark of the misery",3
156,You got shiny friends since you left town,4
156,A tiny screen's the only place I see you now,5
156,And I got nothing but well wishes for ya,6
156,"Ooh, this place is the same as it ever was",7
156,"Ooh, but you won't like it that way",8
156,It's never too late to come back to my side,9
156,The stars in your eyes shined brighter in Tupelo,10
156,And if you're ever tired of bеing known for who you know,11
156,"You know that you'll always know me, Dorothea (Uh-uh)",12
156,Dorothea (Ah-ah),13
156,"Ooh, you'rе a queen sellin' dreams, sellin' makeup and magazines",14
156,"Ooh, from you, I'd buy anything",15
156,"Hey, Dorothea, do you ever stop and think about me?",16
156,"When it was calmer, skipping the prom just to piss off your mom and her pageant schemes",17
156,"And damn, Dorothea, they all wanna be ya",18
156,But are you still the same soul I met under the bleachers? Well,19
156,"Ooh, I guess I'll never know",20
156,"Ooh, and you'll go on with the show",21
156,But it's never too late to come back to my side,22
156,The stars in your eyes shined brighter in Tupelo,23
156,And if you're ever tired of being known for who you know,24
156,"You know, you'll always know me, Dorothea (Uh-uh)",25
156,Dorothea (Ah-ah),26
156,"Ooh, ooh",27
156,"Ooh-woo-ooh-ooh-ooh, ooh-ooh-ooh-ooh",28
156,"Ooh, ooh",29
156,"Ooh-woo-ooh-ooh-ooh, ooh-ooh-ooh",30
156,Dorothea (Ah-ah-ah),31
156,Ah-ah,32
156,Ooh,33
157,Break my soul in two looking for you,1
